Date,Open,High,Low,Close,Adj Close,Volume
2023-07-28,31.209999,31.209999,31.209999,31.209999,30.482090,0
2023-07-31,31.260000,31.260000,31.260000,31.260000,30.530926,0
2023-08-01,30.950001,30.950001,30.950001,30.950001,30.228155,0
2023-08-02,30.330000,30.330000,30.330000,30.330000,29.622616,0
2023-08-03,30.270000,30.270000,30.270000,30.270000,29.564016,0
2023-08-04,30.340000,30.340000,30.340000,30.340000,29.632381,0
2023-08-07,30.500000,30.500000,30.500000,30.500000,29.788651,0
2023-08-08,30.250000,30.250000,30.250000,30.250000,29.544481,0
2023-08-09,30.280001,30.280001,30.280001,30.280001,29.573784,0
2023-08-10,30.379999,30.379999,30.379999,30.379999,29.671450,0
2023-08-11,30.139999,30.139999,30.139999,30.139999,29.437048,0
2023-08-14,29.990000,29.990000,29.990000,29.990000,29.290546,0
2023-08-15,29.650000,29.650000,29.650000,29.650000,28.958475,0
2023-08-16,29.430000,29.430000,29.430000,29.430000,28.743608,0
2023-08-17,29.299999,29.299999,29.299999,29.299999,28.616636,0
2023-08-18,29.219999,29.219999,29.219999,29.219999,28.538504,0
2023-08-21,29.280001,29.280001,29.280001,29.280001,28.597107,0
2023-08-22,29.270000,29.270000,29.270000,29.270000,28.587339,0
2023-08-23,29.570000,29.570000,29.570000,29.570000,28.880342,0
2023-08-24,29.280001,29.280001,29.280001,29.280001,28.597107,0
2023-08-25,29.379999,29.379999,29.379999,29.379999,28.694773,0
2023-08-28,29.660000,29.660000,29.660000,29.660000,28.968243,0
2023-08-29,30.070000,30.070000,30.070000,30.070000,29.368679,0
2023-08-30,30.049999,30.049999,30.049999,30.049999,29.349144,0
2023-08-31,29.879999,29.879999,29.879999,29.879999,29.183109,0
2023-09-01,29.969999,29.969999,29.969999,29.969999,29.271013,0
2023-09-05,29.780001,29.780001,29.780001,29.780001,29.085443,0
2023-09-06,29.680000,29.680000,29.680000,29.680000,28.987776,0
2023-09-07,29.500000,29.500000,29.500000,29.500000,28.811974,0
2023-09-08,29.480000,29.480000,29.480000,29.480000,28.792440,0
2023-09-11,29.760000,29.760000,29.760000,29.760000,29.065910,0
2023-09-12,29.680000,29.680000,29.680000,29.680000,28.987776,0
2023-09-13,29.629999,29.629999,29.629999,29.629999,28.938940,0
2023-09-14,29.959999,29.959999,29.959999,29.959999,29.261246,0
2023-09-15,29.740000,29.740000,29.740000,29.740000,29.198410,0
2023-09-18,29.620001,29.620001,29.620001,29.620001,29.080597,0
2023-09-19,29.610001,29.610001,29.610001,29.610001,29.070778,0
2023-09-20,29.510000,29.510000,29.510000,29.510000,28.972599,0
2023-09-21,29.070000,29.070000,29.070000,29.070000,28.540611,0
2023-09-22,29.129999,29.129999,29.129999,29.129999,28.599520,0
2023-09-25,29.030001,29.030001,29.030001,29.030001,28.501341,0
2023-09-26,28.650000,28.650000,28.650000,28.650000,28.128260,0
2023-09-27,28.620001,28.620001,28.620001,28.620001,28.098808,0
2023-09-28,28.770000,28.770000,28.770000,28.770000,28.246077,0
2023-09-29,28.740000,28.740000,28.740000,28.740000,28.216621,0
2023-10-02,28.410000,28.410000,28.410000,28.410000,27.892630,0
2023-10-03,28.040001,28.040001,28.040001,28.040001,27.529369,0
2023-10-04,28.020000,28.020000,28.020000,28.020000,27.509733,0
2023-10-05,28.200001,28.200001,28.200001,28.200001,27.686457,0
2023-10-06,28.500000,28.500000,28.500000,28.500000,27.980993,0
2023-10-09,28.450001,28.450001,28.450001,28.450001,27.931904,0
2023-10-10,28.840000,28.840000,28.840000,28.840000,28.314802,0
2023-10-11,28.969999,28.969999,28.969999,28.969999,28.442432,0
2023-10-12,28.770000,28.770000,28.770000,28.770000,28.246077,0
2023-10-13,28.520000,28.520000,28.520000,28.520000,28.000629,0
2023-10-16,28.670000,28.670000,28.670000,28.670000,28.147898,0
2023-10-17,28.680000,28.680000,28.680000,28.680000,28.157715,0
2023-10-18,28.250000,28.250000,28.250000,28.250000,27.735546,0
2023-10-19,28.040001,28.040001,28.040001,28.040001,27.529369,0
2023-10-20,27.750000,27.750000,27.750000,27.750000,27.244650,0
2023-10-23,27.730000,27.730000,27.730000,27.730000,27.225014,0
2023-10-24,27.870001,27.870001,27.870001,27.870001,27.362465,0
2023-10-25,27.650000,27.650000,27.650000,27.650000,27.146471,0
2023-10-26,27.480000,27.480000,27.480000,27.480000,26.979567,0
2023-10-27,27.440001,27.440001,27.440001,27.440001,26.940296,0
2023-10-30,27.719999,27.719999,27.719999,27.719999,27.215197,0
2023-10-31,27.719999,27.719999,27.719999,27.719999,27.215197,0
2023-11-01,27.990000,27.990000,27.990000,27.990000,27.480278,0
2023-11-02,28.540001,28.540001,28.540001,28.540001,28.020266,0
2023-11-03,28.910000,28.910000,28.910000,28.910000,28.383526,0
2023-11-06,28.950001,28.950001,28.950001,28.950001,28.422798,0
2023-11-07,28.790001,28.790001,28.790001,28.790001,28.265713,0
2023-11-08,28.709999,28.709999,28.709999,28.709999,28.187166,0
2023-11-09,28.650000,28.650000,28.650000,28.650000,28.128260,0
2023-11-10,28.780001,28.780001,28.780001,28.780001,28.255894,0
2023-11-13,28.809999,28.809999,28.809999,28.809999,28.285347,0
2023-11-14,29.500000,29.500000,29.500000,29.500000,28.962782,0
2023-11-15,29.600000,29.600000,29.600000,29.600000,29.060961,0
2023-11-16,29.480000,29.480000,29.480000,29.480000,28.943146,0
2023-11-17,29.780001,29.780001,29.780001,29.780001,29.237682,0
2023-11-20,29.969999,29.969999,29.969999,29.969999,29.424223,0
2023-11-21,29.840000,29.840000,29.840000,29.840000,29.296591,0
2023-11-22,29.850000,29.850000,29.850000,29.850000,29.306408,0
2023-11-24,30.010000,30.010000,30.010000,30.010000,29.463495,0
2023-11-27,29.930000,29.930000,29.930000,29.930000,29.384951,0
2023-11-28,30.020000,30.020000,30.020000,30.020000,29.473310,0
2023-11-29,30.040001,30.040001,30.040001,30.040001,29.492949,0
2023-11-30,30.070000,30.070000,30.070000,30.070000,29.522400,0
2023-12-01,30.290001,30.290001,30.290001,30.290001,29.738396,0
2023-12-04,30.070000,30.070000,30.070000,30.070000,29.522400,0
2023-12-05,29.959999,29.959999,29.959999,29.959999,29.414404,0
2023-12-06,30.000000,30.000000,30.000000,30.000000,29.453676,0
2023-12-07,30.129999,30.129999,30.129999,30.129999,29.581308,0
2023-12-08,30.170000,30.170000,30.170000,30.170000,29.620579,0
2023-12-11,30.240000,30.240000,30.240000,30.240000,29.689304,0
2023-12-12,30.240000,30.240000,30.240000,30.240000,29.689304,0
2023-12-13,30.590000,30.590000,30.590000,30.590000,30.032932,0
2023-12-14,30.969999,30.969999,30.969999,30.969999,30.406012,0
2023-12-15,30.320000,30.320000,30.320000,30.320000,30.209726,0
2023-12-18,30.350000,30.350000,30.350000,30.350000,30.239618,0
2023-12-19,30.590000,30.590000,30.590000,30.590000,30.478746,0
2023-12-20,30.250000,30.250000,30.250000,30.250000,30.139982,0
2023-12-21,30.690001,30.690001,30.690001,30.690001,30.578382,0
2023-12-22,30.690001,30.690001,30.690001,30.690001,30.578382,0
2023-12-26,30.799999,30.799999,30.799999,30.799999,30.687981,0
2023-12-27,31.059999,31.059999,31.059999,31.059999,30.947035,0
2023-12-28,31.080000,31.080000,31.080000,31.080000,30.966963,0
2023-12-29,31.080000,31.080000,31.080000,31.080000,30.966963,0
2024-01-02,30.790001,30.790001,30.790001,30.790001,30.678019,0
2024-01-03,30.549999,30.549999,30.549999,30.549999,30.438890,0
2024-01-04,30.610001,30.610001,30.610001,30.610001,30.498672,0
2024-01-05,30.629999,30.629999,30.629999,30.629999,30.518599,0
2024-01-08,30.850000,30.850000,30.850000,30.850000,30.737801,0
2024-01-09,30.590000,30.590000,30.590000,30.590000,30.478746,0
2024-01-10,30.670000,30.670000,30.670000,30.670000,30.558455,0
2024-01-11,30.690001,30.690001,30.690001,30.690001,30.578382,0
2024-01-12,30.799999,30.799999,30.799999,30.799999,30.687981,0
2024-01-16,30.320000,30.320000,30.320000,30.320000,30.209726,0
2024-01-17,29.920000,29.920000,29.920000,29.920000,29.811182,0
2024-01-18,30.150000,30.150000,30.150000,30.150000,30.040346,0
2024-01-19,30.290001,30.290001,30.290001,30.290001,30.179838,0
2024-01-22,30.270000,30.270000,30.270000,30.270000,30.159910,0
2024-01-23,30.290001,30.290001,30.290001,30.290001,30.179838,0
2024-01-24,30.500000,30.500000,30.500000,30.500000,30.389072,0
2024-01-25,30.590000,30.590000,30.590000,30.590000,30.478746,0
2024-01-26,30.680000,30.680000,30.680000,30.680000,30.568419,0
2024-01-29,30.840000,30.840000,30.840000,30.840000,30.727837,0
2024-01-30,30.730000,30.730000,30.730000,30.730000,30.618237,0
2024-01-31,30.570000,30.570000,30.570000,30.570000,30.458818,0
2024-02-01,30.860001,30.860001,30.860001,30.860001,30.747765,0
2024-02-02,30.680000,30.680000,30.680000,30.680000,30.568419,0
2024-02-05,30.530001,30.530001,30.530001,30.530001,30.418964,0
2024-02-06,30.809999,30.809999,30.809999,30.809999,30.697945,0
2024-02-07,30.860001,30.860001,30.860001,30.860001,30.747765,0
2024-02-08,30.830000,30.830000,30.830000,30.830000,30.717873,0
2024-02-09,30.870001,30.870001,30.870001,30.870001,30.757729,0
2024-02-12,30.959999,30.959999,30.959999,30.959999,30.847399,0
2024-02-13,30.510000,30.510000,30.510000,30.510000,30.399036,0
2024-02-14,30.799999,30.799999,30.799999,30.799999,30.687981,0
2024-02-15,31.090000,31.090000,31.090000,31.090000,30.976927,0
2024-02-16,31.180000,31.180000,31.180000,31.180000,31.066601,0
2024-02-20,31.260000,31.260000,31.260000,31.260000,31.146309,0
2024-02-21,31.320000,31.320000,31.320000,31.320000,31.206091,0
2024-02-22,31.639999,31.639999,31.639999,31.639999,31.524925,0
2024-02-23,31.650000,31.650000,31.650000,31.650000,31.534889,0
2024-02-26,31.590000,31.590000,31.590000,31.590000,31.475109,0
2024-02-27,31.650000,31.650000,31.650000,31.650000,31.534889,0
2024-02-28,31.420000,31.420000,31.420000,31.420000,31.305727,0
2024-02-29,31.520000,31.520000,31.520000,31.520000,31.405363,0
2024-03-01,31.850000,31.850000,31.850000,31.850000,31.734163,0
2024-03-04,31.780001,31.780001,31.780001,31.780001,31.664417,0
2024-03-05,31.629999,31.629999,31.629999,31.629999,31.514963,0
2024-03-06,31.990000,31.990000,31.990000,31.990000,31.873653,0
2024-03-07,32.320000,32.320000,32.320000,32.320000,32.202454,0
2024-03-08,32.220001,32.220001,32.220001,32.220001,32.102818,0
2024-03-11,32.130001,32.130001,32.130001,32.130001,32.013145,0
2024-03-12,32.400002,32.400002,32.400002,32.400002,32.282166,0
2024-03-13,32.330002,32.330002,32.330002,32.330002,32.212418,0
2024-03-14,32.169998,32.169998,32.169998,32.169998,32.052998,0
2024-03-15,31.969999,31.969999,31.969999,31.969999,31.969999,0
2024-03-18,32.009998,32.009998,32.009998,32.009998,32.009998,0
2024-03-19,32.009998,32.009998,32.009998,32.009998,32.009998,0
2024-03-20,32.310001,32.310001,32.310001,32.310001,32.310001,0
2024-03-21,32.380001,32.380001,32.380001,32.380001,32.380001,0
2024-03-22,32.250000,32.250000,32.250000,32.250000,32.250000,0
2024-03-25,32.200001,32.200001,32.200001,32.200001,32.200001,0
2024-03-26,32.220001,32.220001,32.220001,32.220001,32.220001,0
2024-03-27,32.389999,32.389999,32.389999,32.389999,32.389999,0
2024-03-28,32.360001,32.360001,32.360001,32.360001,32.360001,0
2024-04-01,32.259998,32.259998,32.259998,32.259998,32.259998,0
2024-04-02,32.169998,32.169998,32.169998,32.169998,32.169998,0
2024-04-03,32.330002,32.330002,32.330002,32.330002,32.330002,0
2024-04-04,32.139999,32.139999,32.139999,32.139999,32.139999,0
2024-04-05,32.250000,32.250000,32.250000,32.250000,32.250000,0
2024-04-08,null,null,null,null,null,null
