Date,Open,High,Low,Close,Adj Close,Volume
2023-08-24,404.609985,404.609985,404.609985,404.609985,401.423553,0
2023-08-25,407.380005,407.380005,407.380005,407.380005,404.171753,0
2023-08-28,409.929993,409.929993,409.929993,409.929993,406.701691,0
2023-08-29,415.890015,415.890015,415.890015,415.890015,412.614777,0
2023-08-30,417.549988,417.549988,417.549988,417.549988,414.261658,0
2023-08-31,416.980011,416.980011,416.980011,416.980011,413.696198,0
2023-09-01,417.750000,417.750000,417.750000,417.750000,414.460083,0
2023-09-05,416.019989,416.019989,416.019989,416.019989,412.743713,0
2023-09-06,413.130005,413.130005,413.130005,413.130005,409.876495,0
2023-09-07,411.859985,411.859985,411.859985,411.859985,408.616455,0
2023-09-08,412.480011,412.480011,412.480011,412.480011,409.231598,0
2023-09-11,415.250000,415.250000,415.250000,415.250000,411.979797,0
2023-09-12,412.899994,412.899994,412.899994,412.899994,409.648285,0
2023-09-13,413.410004,413.410004,413.410004,413.410004,410.154266,0
2023-09-14,417.010010,417.010010,417.010010,417.010010,413.725952,0
2023-09-15,411.959991,411.959991,411.959991,411.959991,408.715698,0
2023-09-18,412.260010,412.260010,412.260010,412.260010,409.013367,0
2023-09-19,411.369995,411.369995,411.369995,411.369995,408.130341,0
2023-09-20,407.540009,407.540009,407.540009,407.540009,404.330536,0
2023-09-21,400.859985,400.859985,400.859985,400.859985,397.703094,0
2023-09-22,399.950012,399.950012,399.950012,399.950012,396.800293,0
2023-09-25,401.559998,401.559998,401.559998,401.559998,398.397614,0
2023-09-26,395.670013,395.670013,395.670013,395.670013,392.553986,0
2023-09-27,394.279999,394.279999,394.279999,394.279999,392.657562,0
2023-09-28,396.649994,396.649994,396.649994,396.649994,395.017822,0
2023-09-29,395.589996,395.589996,395.589996,395.589996,393.962158,0
2023-10-02,395.619995,395.619995,395.619995,395.619995,393.992035,0
2023-10-03,390.209991,390.209991,390.209991,390.209991,388.604309,0
2023-10-04,393.380005,393.380005,393.380005,393.380005,391.761261,0
2023-10-05,392.940002,392.940002,392.940002,392.940002,391.323090,0
2023-10-06,397.640015,397.640015,397.640015,397.640015,396.003754,0
2023-10-09,400.149994,400.149994,400.149994,400.149994,398.503418,0
2023-10-10,402.239990,402.239990,402.239990,402.239990,400.584808,0
2023-10-11,403.980011,403.980011,403.980011,403.980011,402.317657,0
2023-10-12,401.500000,401.500000,401.500000,401.500000,399.847870,0
2023-10-13,399.489990,399.489990,399.489990,399.489990,397.846130,0
2023-10-16,403.739990,403.739990,403.739990,403.739990,402.078644,0
2023-10-17,403.700012,403.700012,403.700012,403.700012,402.038818,0
2023-10-18,398.290009,398.290009,398.290009,398.290009,396.651062,0
2023-10-19,394.940002,394.940002,394.940002,394.940002,393.314850,0
2023-10-20,389.980011,389.980011,389.980011,389.980011,388.375275,0
2023-10-23,389.320007,389.320007,389.320007,389.320007,387.717987,0
2023-10-24,392.160004,392.160004,392.160004,392.160004,390.546295,0
2023-10-25,386.540009,386.540009,386.540009,386.540009,384.949432,0
2023-10-26,381.970001,381.970001,381.970001,381.970001,380.398224,0
2023-10-27,380.140015,380.140015,380.140015,380.140015,378.575775,0
2023-10-30,384.739990,384.739990,384.739990,384.739990,383.156799,0
2023-10-31,387.260010,387.260010,387.260010,387.260010,385.666473,0
2023-11-01,391.329987,391.329987,391.329987,391.329987,389.719696,0
2023-11-02,398.730011,398.730011,398.730011,398.730011,397.089264,0
2023-11-03,402.500000,402.500000,402.500000,402.500000,400.843750,0
2023-11-06,403.220001,403.220001,403.220001,403.220001,401.560791,0
2023-11-07,404.369995,404.369995,404.369995,404.369995,402.706055,0
2023-11-08,404.790009,404.790009,404.790009,404.790009,403.124329,0
2023-11-09,401.600006,401.600006,401.600006,401.600006,399.947449,0
2023-11-10,407.929993,407.929993,407.929993,407.929993,406.251404,0
2023-11-13,407.609985,407.609985,407.609985,407.609985,405.932709,0
2023-11-14,415.470001,415.470001,415.470001,415.470001,413.760376,0
2023-11-15,416.209991,416.209991,416.209991,416.209991,414.497314,0
2023-11-16,416.809998,416.809998,416.809998,416.809998,415.094849,0
2023-11-17,417.350006,417.350006,417.350006,417.350006,415.632629,0
2023-11-20,420.480011,420.480011,420.480011,420.480011,418.749756,0
2023-11-21,419.640015,419.640015,419.640015,419.640015,417.913239,0
2023-11-22,421.359985,421.359985,421.359985,421.359985,419.626129,0
2023-11-24,421.619995,421.619995,421.619995,421.619995,419.885071,0
2023-11-27,420.799988,420.799988,420.799988,420.799988,419.068420,0
2023-11-28,421.220001,421.220001,421.220001,421.220001,419.486725,0
2023-11-29,420.890015,420.890015,420.890015,420.890015,419.158081,0
2023-11-30,422.609985,422.609985,422.609985,422.609985,420.870972,0
2023-12-01,425.130005,425.130005,425.130005,425.130005,423.380615,0
2023-12-04,422.829987,422.829987,422.829987,422.829987,421.090057,0
2023-12-05,422.609985,422.609985,422.609985,422.609985,420.870972,0
2023-12-06,420.970001,420.970001,420.970001,420.970001,419.237732,0
2023-12-07,424.390015,424.390015,424.390015,424.390015,422.643677,0
2023-12-08,426.140015,426.140015,426.140015,426.140015,424.386475,0
2023-12-11,427.809998,427.809998,427.809998,427.809998,426.049591,0
2023-12-12,429.790009,429.790009,429.790009,429.790009,428.021454,0
2023-12-13,435.670013,435.670013,435.670013,435.670013,433.877258,0
2023-12-14,436.920013,436.920013,436.920013,436.920013,435.122131,0
2023-12-15,436.910004,436.910004,436.910004,436.910004,435.112152,0
2023-12-18,438.890015,438.890015,438.890015,438.890015,437.084015,0
2023-12-19,439.690002,439.690002,439.690002,439.690002,439.690002,0
2023-12-20,433.290009,433.290009,433.290009,433.290009,433.290009,0
2023-12-21,437.750000,437.750000,437.750000,437.750000,437.750000,0
2023-12-22,438.480011,438.480011,438.480011,438.480011,438.480011,0
2023-12-26,440.339996,440.339996,440.339996,440.339996,440.339996,0
2023-12-27,441.000000,441.000000,441.000000,441.000000,441.000000,0
2023-12-28,441.209991,441.209991,441.209991,441.209991,441.209991,0
2023-12-29,439.989990,439.989990,439.989990,439.989990,439.989990,0
2024-01-02,437.510010,437.510010,437.510010,437.510010,437.510010,0
2024-01-03,434.019989,434.019989,434.019989,434.019989,434.019989,0
2024-01-04,432.589996,432.589996,432.589996,432.589996,432.589996,0
2024-01-05,433.380005,433.380005,433.380005,433.380005,433.380005,0
2024-01-08,439.500000,439.500000,439.500000,439.500000,439.500000,0
2024-01-09,438.910004,438.910004,438.910004,438.910004,438.910004,0
2024-01-10,441.399994,441.399994,441.399994,441.399994,441.399994,0
2024-01-11,441.119995,441.119995,441.119995,441.119995,441.119995,0
2024-01-12,441.489990,441.489990,441.489990,441.489990,441.489990,0
2024-01-16,439.850006,439.850006,439.850006,439.850006,439.850006,0
2024-01-17,437.390015,437.390015,437.390015,437.390015,437.390015,0
2024-01-18,441.269989,441.269989,441.269989,441.269989,441.269989,0
2024-01-19,446.730011,446.730011,446.730011,446.730011,446.730011,0
2024-01-22,447.709991,447.709991,447.709991,447.709991,447.709991,0
2024-01-23,449.029999,449.029999,449.029999,449.029999,449.029999,0
2024-01-24,449.399994,449.399994,449.399994,449.399994,449.399994,0
2024-01-25,451.790009,451.790009,451.790009,451.790009,451.790009,0
2024-01-26,451.489990,451.489990,451.489990,451.489990,451.489990,0
2024-01-29,454.910004,454.910004,454.910004,454.910004,454.910004,0
2024-01-30,454.670013,454.670013,454.670013,454.670013,454.670013,0
2024-01-31,447.359985,447.359985,447.359985,447.359985,447.359985,0
2024-02-01,452.970001,452.970001,452.970001,452.970001,452.970001,0
2024-02-02,457.839996,457.839996,457.839996,457.839996,457.839996,0
2024-02-05,456.380005,456.380005,456.380005,456.380005,456.380005,0
2024-02-06,457.450012,457.450012,457.450012,457.450012,457.450012,0
2024-02-07,461.220001,461.220001,461.220001,461.220001,461.220001,0
2024-02-08,461.540009,461.540009,461.540009,461.540009,461.540009,0
2024-02-09,464.239990,464.239990,464.239990,464.239990,464.239990,0
2024-02-12,463.799988,463.799988,463.799988,463.799988,463.799988,0
2024-02-13,457.510010,457.510010,457.510010,457.510010,457.510010,0
2024-02-14,461.980011,461.980011,461.980011,461.980011,461.980011,0
2024-02-15,464.769989,464.769989,464.769989,464.769989,464.769989,0
2024-02-16,462.609985,462.609985,462.609985,462.609985,462.609985,0
2024-02-20,459.850006,459.850006,459.850006,459.850006,459.850006,0
2024-02-21,460.450012,460.450012,460.450012,460.450012,460.450012,0
2024-02-22,470.200012,470.200012,470.200012,470.200012,470.200012,0
2024-02-23,470.380005,470.380005,470.380005,470.380005,470.380005,0
2024-02-26,468.609985,468.609985,468.609985,468.609985,468.609985,0
2024-02-27,469.420013,469.420013,469.420013,469.420013,469.420013,0
2024-02-28,468.679993,468.679993,468.679993,468.679993,468.679993,0
2024-02-29,471.230011,471.230011,471.230011,471.230011,471.230011,0
2024-03-01,475.029999,475.029999,475.029999,475.029999,475.029999,0
2024-03-04,474.480011,474.480011,474.480011,474.480011,474.480011,0
2024-03-05,469.660004,469.660004,469.660004,469.660004,469.660004,0
2024-03-06,472.109985,472.109985,472.109985,472.109985,472.109985,0
2024-03-07,477.029999,477.029999,477.029999,477.029999,477.029999,0
2024-03-08,473.950012,473.950012,473.950012,473.950012,473.950012,0
2024-03-11,473.420013,473.420013,473.420013,473.420013,473.420013,0
2024-03-12,478.739990,478.739990,478.739990,478.739990,478.739990,0
2024-03-13,477.839996,477.839996,477.839996,477.839996,477.839996,0
2024-03-14,476.579987,476.579987,476.579987,476.579987,476.579987,0
2024-03-15,473.510010,473.510010,473.510010,473.510010,473.510010,0
2024-03-18,476.500000,476.500000,476.500000,476.500000,476.500000,0
2024-03-19,479.190002,479.190002,479.190002,479.190002,479.190002,0
2024-03-20,483.519989,483.519989,483.519989,483.519989,483.519989,0
2024-03-21,485.100006,485.100006,485.100006,485.100006,485.100006,0
2024-03-22,482.899994,482.899994,482.899994,482.899994,482.899994,0
2024-03-25,481.429993,481.429993,481.429993,481.429993,481.429993,0
2024-03-26,480.079987,480.079987,480.079987,480.079987,480.079987,0
2024-03-27,484.279999,484.279999,484.279999,484.279999,484.279999,0
2024-03-28,484.829987,484.829987,484.829987,484.829987,484.829987,0
2024-04-01,483.859985,483.859985,483.859985,483.859985,483.859985,0
2024-04-02,480.369995,480.369995,480.369995,480.369995,480.369995,0
2024-04-03,480.910004,480.910004,480.910004,480.910004,480.910004,0
2024-04-04,475.040009,475.040009,475.040009,475.040009,475.040009,0
2024-04-05,480.309998,480.309998,480.309998,480.309998,480.309998,0
2024-04-08,null,null,null,null,null,null
