Date,Open,High,Low,Close,Adj Close,Volume
2024-01-18,9.560000,9.560000,9.560000,9.560000,9.532146,0
2024-01-19,9.560000,9.560000,9.560000,9.560000,9.532146,0
2024-01-22,9.580000,9.580000,9.580000,9.580000,9.552087,0
2024-01-23,9.560000,9.560000,9.560000,9.560000,9.532146,0
2024-01-24,9.540000,9.540000,9.540000,9.540000,9.512204,0
2024-01-25,9.580000,9.580000,9.580000,9.580000,9.552087,0
2024-01-26,9.570000,9.570000,9.570000,9.570000,9.542116,0
2024-01-29,9.600000,9.600000,9.600000,9.600000,9.572029,0
2024-01-30,9.610000,9.610000,9.610000,9.610000,9.582000,0
2024-01-31,9.660000,9.660000,9.660000,9.660000,9.660000,0
2024-02-01,9.710000,9.710000,9.710000,9.710000,9.710000,0
2024-02-02,9.620000,9.620000,9.620000,9.620000,9.620000,0
2024-02-05,9.620000,9.620000,9.620000,9.620000,9.620000,0
2024-02-06,9.590000,9.590000,9.590000,9.590000,9.590000,0
2024-02-07,9.570000,9.570000,9.570000,9.570000,9.570000,0
2024-02-08,9.550000,9.550000,9.550000,9.550000,9.550000,0
2024-02-09,9.540000,9.540000,9.540000,9.540000,9.540000,0
2024-02-12,9.540000,9.540000,9.540000,9.540000,9.540000,0
2024-02-13,9.450000,9.450000,9.450000,9.450000,9.450000,0
2024-02-14,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-02-15,9.510000,9.510000,9.510000,9.510000,9.510000,0
2024-02-16,9.480000,9.480000,9.480000,9.480000,9.480000,0
2024-02-20,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-02-21,9.460000,9.460000,9.460000,9.460000,9.460000,0
2024-02-22,9.460000,9.460000,9.460000,9.460000,9.460000,0
2024-02-23,9.500000,9.500000,9.500000,9.500000,9.500000,0
2024-02-26,9.480000,9.480000,9.480000,9.480000,9.480000,0
2024-02-27,9.460000,9.460000,9.460000,9.460000,9.460000,0
2024-02-28,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-02-29,9.500000,9.500000,9.500000,9.500000,9.500000,0
2024-03-01,9.530000,9.530000,9.530000,9.530000,9.530000,0
2024-03-04,9.520000,9.520000,9.520000,9.520000,9.520000,0
2024-03-05,9.560000,9.560000,9.560000,9.560000,9.560000,0
2024-03-06,9.580000,9.580000,9.580000,9.580000,9.580000,0
2024-03-07,9.590000,9.590000,9.590000,9.590000,9.590000,0
2024-03-08,9.600000,9.600000,9.600000,9.600000,9.600000,0
2024-03-11,9.590000,9.590000,9.590000,9.590000,9.590000,0
2024-03-12,9.560000,9.560000,9.560000,9.560000,9.560000,0
2024-03-13,9.550000,9.550000,9.550000,9.550000,9.550000,0
2024-03-14,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-03-15,9.480000,9.480000,9.480000,9.480000,9.480000,0
2024-03-18,9.470000,9.470000,9.470000,9.470000,9.470000,0
2024-03-19,9.490000,9.490000,9.490000,9.490000,9.490000,0
2024-03-20,9.510000,9.510000,9.510000,9.510000,9.510000,0
2024-03-21,9.510000,9.510000,9.510000,9.510000,9.510000,0
2024-03-22,9.540000,9.540000,9.540000,9.540000,9.540000,0
2024-03-25,9.530000,9.530000,9.530000,9.530000,9.530000,0
2024-03-26,9.540000,9.540000,9.540000,9.540000,9.540000,0
2024-03-27,9.560000,9.560000,9.560000,9.560000,9.560000,0
2024-03-28,9.550000,9.550000,9.550000,9.550000,9.550000,0
2024-04-01,9.480000,9.480000,9.480000,9.480000,9.480000,0
2024-04-02,9.470000,9.470000,9.470000,9.470000,9.470000,0
2024-04-03,9.480000,9.480000,9.480000,9.480000,9.480000,0
2024-04-04,9.500000,9.500000,9.500000,9.500000,9.500000,0
2024-04-05,9.450000,9.450000,9.450000,9.450000,9.450000,0
2024-04-08,null,null,null,null,null,null
