Date,Open,High,Low,Close,Adj Close,Volume
2023-04-10,142.610001,142.610001,142.610001,142.610001,140.911774,0
2023-04-11,142.610001,142.610001,142.610001,142.610001,140.911774,0
2023-04-12,142.020004,142.020004,142.020004,142.020004,140.328796,0
2023-04-13,143.929993,143.929993,143.929993,143.929993,142.216064,0
2023-04-14,143.630005,143.630005,143.630005,143.630005,141.919632,0
2023-04-17,144.110001,144.110001,144.110001,144.110001,142.393921,0
2023-04-18,144.229996,144.229996,144.229996,144.229996,142.512482,0
2023-04-19,144.220001,144.220001,144.220001,144.220001,142.502609,0
2023-04-20,143.369995,143.369995,143.369995,143.369995,141.662720,0
2023-04-21,143.509995,143.509995,143.509995,143.509995,141.801056,0
2023-04-24,143.630005,143.630005,143.630005,143.630005,141.919632,0
2023-04-25,141.360001,141.360001,141.360001,141.360001,139.676666,0
2023-04-26,140.820007,140.820007,140.820007,140.820007,139.143097,0
2023-04-27,143.580002,143.580002,143.580002,143.580002,141.870239,0
2023-04-28,144.779999,144.779999,144.779999,144.779999,143.055939,0
2023-05-01,144.720001,144.720001,144.720001,144.720001,142.996643,0
2023-05-02,143.050003,143.050003,143.050003,143.050003,141.346542,0
2023-05-03,142.050003,142.050003,142.050003,142.050003,140.358459,0
2023-05-04,141.039993,141.039993,141.039993,141.039993,139.360458,0
2023-05-05,143.649994,143.649994,143.649994,143.649994,141.939377,0
2023-05-08,143.720001,143.720001,143.720001,143.720001,142.008560,0
2023-05-09,143.070007,143.070007,143.070007,143.070007,141.366302,0
2023-05-10,143.720001,143.720001,143.720001,143.720001,142.008560,0
2023-05-11,143.500000,143.500000,143.500000,143.500000,141.791168,0
2023-05-12,143.309998,143.309998,143.309998,143.309998,141.603439,0
2023-05-15,143.750000,143.750000,143.750000,143.750000,142.038208,0
2023-05-16,142.839996,142.839996,142.839996,142.839996,141.139038,0
2023-05-17,144.570007,144.570007,144.570007,144.570007,142.848450,0
2023-05-18,145.960007,145.960007,145.960007,145.960007,144.221893,0
2023-05-19,145.750000,145.750000,145.750000,145.750000,144.014389,0
2023-05-22,145.789993,145.789993,145.789993,145.789993,144.053909,0
2023-05-23,144.160004,144.160004,144.160004,144.160004,142.443329,0
2023-05-24,143.110001,143.110001,143.110001,143.110001,141.405807,0
2023-05-25,144.360001,144.360001,144.360001,144.360001,142.640945,0
2023-05-26,146.259995,146.259995,146.259995,146.259995,144.518311,0
2023-05-30,146.270004,146.270004,146.270004,146.270004,144.528198,0
2023-05-31,145.410004,145.410004,145.410004,145.410004,143.678436,0
2023-06-01,146.869995,146.869995,146.869995,146.869995,145.121033,0
2023-06-02,149.009995,149.009995,149.009995,149.009995,147.235550,0
2023-06-05,148.710007,148.710007,148.710007,148.710007,146.939148,0
2023-06-06,149.070007,149.070007,149.070007,149.070007,147.294861,0
2023-06-07,148.500000,148.500000,148.500000,148.500000,146.731644,0
2023-06-08,149.440002,149.440002,149.440002,149.440002,147.660446,0
2023-06-09,149.630005,149.630005,149.630005,149.630005,147.848190,0
2023-06-12,151.009995,151.009995,151.009995,151.009995,149.211746,0
2023-06-13,152.059998,152.059998,152.059998,152.059998,150.249237,0
2023-06-14,152.220001,152.220001,152.220001,152.220001,150.407349,0
2023-06-15,154.100006,154.100006,154.100006,154.100006,152.264954,0
2023-06-16,153.539993,153.539993,153.539993,153.539993,151.711609,0
2023-06-20,152.809998,152.809998,152.809998,152.809998,150.990311,0
2023-06-21,152.020004,152.020004,152.020004,152.020004,150.209717,0
2023-06-22,152.600006,152.600006,152.600006,152.600006,150.782806,0
2023-06-23,151.429993,151.429993,151.429993,151.429993,149.626740,0
2023-06-26,150.759995,150.759995,150.759995,150.759995,148.964722,0
2023-06-27,152.479996,152.479996,152.479996,152.479996,150.664246,0
2023-06-28,152.429993,152.429993,152.429993,152.429993,150.614838,0
2023-06-29,153.130005,153.130005,153.130005,153.130005,151.306503,0
2023-06-30,155.009995,155.009995,155.009995,155.009995,153.164108,0
2023-07-03,155.199997,155.199997,155.199997,155.199997,153.351852,0
2023-07-05,154.919998,154.919998,154.919998,154.919998,153.075180,0
2023-07-06,153.699997,153.699997,153.699997,153.699997,151.869720,0
2023-07-07,152.679993,152.679993,152.679993,152.679993,151.455063,0
2023-07-10,153.050003,153.050003,153.050003,153.050003,151.822098,0
2023-07-11,154.080002,154.080002,154.080002,154.080002,152.843842,0
2023-07-12,155.229996,155.229996,155.229996,155.229996,153.984604,0
2023-07-13,156.559998,156.559998,156.559998,156.559998,155.303940,0
2023-07-14,156.410004,156.410004,156.410004,156.410004,155.155151,0
2023-07-17,157.009995,157.009995,157.009995,157.009995,155.750336,0
2023-07-18,158.130005,158.130005,158.130005,158.130005,156.861359,0
2023-07-19,158.500000,158.500000,158.500000,158.500000,157.228378,0
2023-07-20,157.449997,157.449997,157.449997,157.449997,156.186798,0
2023-07-21,157.500000,157.500000,157.500000,157.500000,156.236404,0
2023-07-24,158.130005,158.130005,158.130005,158.130005,156.861359,0
2023-07-25,158.580002,158.580002,158.580002,158.580002,157.307739,0
2023-07-26,158.559998,158.559998,158.559998,158.559998,157.287903,0
2023-07-27,157.550003,157.550003,157.550003,157.550003,156.285995,0
